Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective
2021,4,7,17,24.83,0.0,0
2021,4,7,18,25.59,0.0,0
2021,4,7,19,27.87,0.0,0
2021,4,7,20,27.9,0.0,0
2021,4,7,21,30.07,0.0,0
2021,4,7,22,26.79,0.0,0
2021,4,7,23,25.62,0.0,0
2021,4,8,0,25.12,0.0,0
2021,4,8,1,24.77,0.0,0
2021,4,8,2,22.04,0.0,0
2021,4,8,3,19.57,0.0,0
2021,4,8,4,18.26,0.0,0
2021,4,8,5,17.69,0.0,0
2021,4,8,6,19.67,0.0,0
2021,4,8,7,25.39,0.0,0
2021,4,8,8,24.93,0.0,0
2021,4,8,9,22.14,0.0,0
2021,4,8,10,19.68,0.0,0
2021,4,8,11,18.37,0.0,0
2021,4,8,12,17.9,0.0,0
2021,4,8,13,19.84,0.0,0
2021,4,8,14,24.39,0.0,0
2021,4,8,15,24.37,0.0,0
2021,4,8,16,24.36,0.0,0
2021,4,8,17,24.38,0.0,0
2021,4,8,18,24.38,0.0,0
2021,4,8,19,24.4,0.0,0
2021,4,8,20,24.32,0.0,0
2021,4,8,21,24.31,0.0,0
2021,4,8,22,24.28,0.0,0
2021,4,8,23,24.27,0.0,0
2021,4,9,0,24.29,0.0,0
2021,4,9,1,24.15,0.0,0
2021,4,9,2,24.24,0.0,0
2021,4,9,3,24.26,0.0,0
2021,4,9,4,24.36,0.0,0
2021,4,9,5,24.31,0.0,0
2021,4,9,6,24.26,0.0,0
2021,4,9,7,24.13,0.0,0
2021,4,9,8,24.11,0.0,0
2021,4,9,9,24.12,0.0,0
2021,4,9,10,24.09,0.0,0
2021,4,9,11,24.09,0.0,0
2021,4,9,12,24.13,0.0,0
2021,4,9,13,24.14,0.0,0
2021,4,9,14,24.16,0.0,0
2021,4,9,15,24.13,0.0,0
2021,4,9,16,24.22,0.0,0
2021,4,9,17,24.2,0.0,0
2021,4,9,18,24.2,0.0,0
2021,4,9,19,24.28,0.0,0
2021,4,9,20,24.28,0.0,0
2021,4,9,21,24.38,0.0,0
2021,4,9,22,24.32,0.0,0
2021,4,9,23,24.37,0.0,0
2021,4,10,0,24.28,0.0,0
2021,4,10,1,24.28,0.0,0
2021,4,10,2,24.27,0.0,0
2021,4,10,3,24.36,0.0,0
2021,4,10,4,24.3,0.0,0
2021,4,10,5,24.32,0.0,0
2021,4,10,6,24.29,0.0,0
2021,4,10,7,24.09,0.0,0
2021,4,10,8,24.08,0.0,0
2021,4,10,9,24.11,0.0,0
2021,4,10,10,24.07,0.0,0
2021,4,10,11,24.09,0.0,0
2021,4,10,12,24.13,0.0,0
2021,4,10,13,24.15,0.0,0
2021,4,10,14,24.15,0.0,0
2021,4,10,15,24.17,0.0,0
2021,4,10,16,24.11,0.0,0
2021,4,10,17,24.12,0.0,0
2021,4,10,18,24.18,0.0,0
2021,4,10,19,24.16,0.0,0
2021,4,10,20,24.15,0.0,0
2021,4,10,21,24.16,0.0,0
2021,4,10,22,24.12,0.0,0
2021,4,10,23,24.16,0.0,0
2021,4,11,0,24.15,0.0,0
2021,4,11,1,24.17,0.0,0
2021,4,11,2,24.17,0.0,0
2021,4,11,3,24.2,0.0,0
2021,4,11,4,24.11,0.0,0
2021,4,11,5,24.13,0.0,0
2021,4,11,6,24.15,0.0,0
2021,4,11,7,24.1,0.0,0
2021,4,11,8,24.19,0.0,0
2021,4,11,9,24.1,0.0,0
2021,4,11,10,24.08,0.0,0
2021,4,11,11,24.07,0.0,0
2021,4,11,12,24.1,0.0,0
2021,4,11,13,24.08,0.0,0
2021,4,11,14,24.06,0.0,0
2021,4,11,15,24.06,0.0,0
2021,4,11,16,24.04,0.0,0
2021,4,11,17,24.07,0.0,0
2021,4,11,18,24.08,0.0,0
2021,4,11,19,24.07,0.0,0
2021,4,11,20,24.07,0.0,0
2021,4,11,21,24.08,0.0,0
2021,4,11,22,24.09,0.0,0
2021,4,11,23,24.12,0.0,0
2021,4,12,0,24.12,0.0,0
2021,4,12,1,24.24,0.0,0
2021,4,12,2,24.29,0.0,0
2021,4,12,3,24.29,0.0,0
2021,4,12,4,24.32,0.0,0
2021,4,12,5,24.34,0.0,0
2021,4,12,6,24.25,0.0,0
2021,4,12,7,24.33,0.0,0
2021,4,12,8,24.45,0.0,0
2021,4,12,9,24.45,0.0,0
2021,4,12,10,24.43,0.0,0
2021,4,12,11,24.42,0.0,0
2021,4,12,12,24.33,0.0,0
2021,4,12,13,24.39,0.0,0
2021,4,12,14,24.49,0.0,0
2021,4,12,15,24.49,0.0,0
2021,4,12,16,24.49,0.0,0
2021,4,12,17,24.49,0.0,0
2021,4,12,18,24.49,0.0,0
2021,4,12,19,24.5,0.0,0
2021,4,12,20,24.48,0.0,0
2021,4,12,21,24.51,0.0,0
2021,4,12,22,24.49,0.0,0
2021,4,12,23,24.5,0.0,0
2021,4,13,0,24.51,0.0,0
2021,4,13,1,24.52,0.0,0
2021,4,13,2,24.53,0.0,0
2021,4,13,3,24.51,0.0,0
2021,4,13,4,24.52,0.0,0
2021,4,13,5,24.53,0.0,0
2021,4,13,6,24.55,0.0,0
2021,4,13,7,24.28,0.0,0
2021,4,13,8,24.14,0.0,0
2021,4,13,9,24.16,0.0,0
2021,4,13,10,24.17,0.0,0
2021,4,13,11,24.16,0.0,0
2021,4,13,12,24.16,0.0,0
2021,4,13,13,24.17,0.0,0
2021,4,13,14,24.16,0.0,0
2021,4,13,15,24.17,0.0,0
2021,4,13,16,24.16,0.0,0
2021,4,13,17,24.14,0.0,0
2021,4,13,18,24.15,0.0,0
2021,4,13,19,24.13,0.0,0
2021,4,13,20,24.16,0.0,0
2021,4,13,21,24.16,0.0,0
2021,4,13,22,24.17,0.0,0
2021,4,13,23,24.15,0.0,0
2021,4,14,0,24.16,0.0,0
2021,4,14,1,24.13,0.0,0
2021,4,14,2,24.13,0.0,0
2021,4,14,3,24.14,0.0,0
2021,4,14,4,24.12,0.0,0
2021,4,14,5,24.13,0.0,0
2021,4,14,6,24.14,0.0,0
2021,4,14,7,24.16,0.0,0
2021,4,14,8,24.13,0.0,0
2021,4,14,9,24.15,0.0,0
2021,4,14,10,24.14,0.0,0
2021,4,14,11,24.17,0.0,0
2021,4,14,12,24.15,0.0,0
2021,4,14,13,24.14,0.0,0
2021,4,14,14,24.14,0.0,0
2021,4,14,15,24.12,0.0,0
2021,4,14,16,24.1,0.0,0
2021,4,14,17,24.11,0.0,0
2021,4,14,18,24.15,0.0,0
2021,4,14,19,24.14,0.0,0
2021,4,14,20,24.18,0.0,0
2021,4,14,21,24.18,0.0,0
2021,4,14,22,24.14,0.0,0
2021,4,14,23,24.15,0.0,0
2021,4,15,0,24.14,0.0,0
2021,4,15,1,24.14,0.0,0
2021,4,15,2,24.14,0.0,0
2021,4,15,3,24.13,0.0,0
2021,4,15,4,24.14,0.0,0
2021,4,15,5,24.14,0.0,0
2021,4,15,6,24.68,0.0,0
2021,4,15,7,24.84,0.0,0
2021,4,15,8,8.44,0.0,0
2021,4,15,9,7.83,0.0,0
2021,4,15,10,9.74,0.0,0
2021,4,15,11,12.15,0.0,0
2021,4,15,12,12.41,0.0,0
2021,4,15,13,19.03,0.0,0
2021,4,15,14,16.55,0.0,0
2021,4,15,15,16.92,0.0,0
2021,4,15,16,13.68,0.0,0
2021,4,15,17,20.69,0.0,0
2021,4,15,18,19.98,0.0,0
2021,4,15,19,23.14,0.0,0
2021,4,15,20,24.14,0.0,0
2021,4,15,21,25.37,0.0,0
2021,4,15,22,27.57,0.0,0
2021,4,15,23,37.24,0.0,0
2021,4,16,0,39.34,0.0,0
2021,4,16,1,47.32,0.0,0
2021,4,16,2,50.27,0.0,0
2021,4,16,3,57.29,0.0,0
2021,4,16,4,58.36,0.0,0
2021,4,16,5,57.36,0.0,0
2021,4,16,6,56.74,0.0,0
2021,4,16,7,42.75,0.0,0
2021,4,16,8,39.42,0.0,0
2021,4,16,9,40.33,0.0,0
2021,4,16,10,39.71,0.0,0
2021,4,16,11,36.24,0.0,0
2021,4,16,12,37.78,0.0,0
2021,4,16,13,32.92,0.0,0
2021,4,16,14,40.43,0.0,0
2021,4,16,15,32.4,0.0,0
2021,4,16,16,42.24,0.0,0
2021,4,16,17,41.79,0.0,0
2021,4,16,18,45.41,0.0,0
2021,4,16,19,51.54,0.0,0
2021,4,16,20,56.3,0.0,0
2021,4,16,21,61.17,0.0,0
2021,4,16,22,67.31,0.0,0
2021,4,16,23,91.37,0.0,0
2021,4,17,0,100.85,0.0,0
2021,4,17,1,88.11,0.0,0
2021,4,17,2,72.92,0.0,0
2021,4,17,3,68.08,0.0,0
2021,4,17,4,63.69,0.0,0
2021,4,17,5,52.6,0.0,0
2021,4,17,6,47.97,0.0,0
2021,4,17,7,32.37,0.0,0
2021,4,17,8,25.12,0.0,0
2021,4,17,9,21.83,0.0,0
2021,4,17,10,13.19,0.0,0
2021,4,17,11,11.99,0.0,0
2021,4,17,12,11.52,0.0,0
2021,4,17,13,11.01,0.0,0
2021,4,17,14,11.18,0.0,0
2021,4,17,15,11.34,0.0,0
2021,4,17,16,11.84,0.0,0
2021,4,17,17,9.43,0.0,0
2021,4,17,18,10.12,0.0,0
2021,4,17,19,11.87,0.0,0
2021,4,17,20,10.12,0.0,0
2021,4,17,21,11.73,0.0,0
2021,4,17,22,15.11,0.0,0
2021,4,17,23,15.07,0.0,0
2021,4,18,0,10.51,0.0,0
2021,4,18,1,13.5,0.0,0
2021,4,18,2,23.38,0.0,0
2021,4,18,3,29.55,0.0,0
2021,4,18,4,31.8,0.0,0
2021,4,18,5,29.09,0.0,0
2021,4,18,6,26.15,0.0,0
2021,4,18,7,16.87,0.0,0
2021,4,18,8,5.26,0.0,0
2021,4,18,9,6.13,0.0,0
2021,4,18,10,6.54,0.0,0
2021,4,18,11,11.05,0.0,0
2021,4,18,12,15.61,0.0,0
2021,4,18,13,8.83,0.0,0
2021,4,18,14,10.92,0.0,0
2021,4,18,15,10.88,0.0,0
2021,4,18,16,9.93,0.0,0
2021,4,18,17,11.69,0.0,0
2021,4,18,18,9.43,0.0,0
2021,4,18,19,11.61,0.0,0
2021,4,18,20,13.15,0.0,0
2021,4,18,21,18.92,0.0,0
2021,4,18,22,18.42,0.0,0
2021,4,18,23,21.54,0.0,0
2021,4,19,0,22.6,0.0,0
2021,4,19,1,19.28,0.0,0
2021,4,19,2,27.57,0.0,0
2021,4,19,3,27.6,0.0,0
2021,4,19,4,33.04,0.0,0
2021,4,19,5,34.81,0.0,0
2021,4,19,6,37.34,0.0,0
2021,4,19,7,16.31,0.0,0
2021,4,19,8,9.15,0.0,0
2021,4,19,9,9.69,0.0,0
2021,4,19,10,8.83,0.0,0
2021,4,19,11,7.91,0.0,0
2021,4,19,12,7.11,0.0,0
2021,4,19,13,8.83,0.0,0
2021,4,19,14,8.4,0.0,0
2021,4,19,15,9.35,0.0,0
2021,4,19,16,13.41,0.0,0
2021,4,19,17,11.8,0.0,0
2021,4,19,18,9.23,0.0,0
2021,4,19,19,13.03,0.0,0
2021,4,19,20,12.19,0.0,0
2021,4,19,21,12.64,0.0,0
2021,4,19,22,13.86,0.0,0
2021,4,19,23,16.05,0.0,0
2021,4,20,0,16.24,0.0,0
2021,4,20,1,15.03,0.0,0
2021,4,20,2,13.24,0.0,0
2021,4,20,3,12.91,0.0,0
2021,4,20,4,13.98,0.0,0
2021,4,20,5,13.44,0.0,0
2021,4,20,6,15.24,0.0,0
2021,4,20,7,15.35,0.0,0
2021,4,20,8,14.98,0.0,0
2021,4,20,9,15.22,0.0,0
2021,4,20,10,14.44,0.0,0
2021,4,20,11,14.3,0.0,0
2021,4,20,12,14.62,0.0,0
2021,4,20,13,14.94,0.0,0
2021,4,20,14,15.04,0.0,0
2021,4,20,15,14.97,0.0,0
2021,4,20,16,15.4,0.0,0
2021,4,20,17,14.84,0.0,0
2021,4,20,18,15.12,0.0,0
2021,4,20,19,14.81,0.0,0
2021,4,20,20,15.08,0.0,0
2021,4,20,21,15.48,0.0,0
2021,4,20,22,15.2,0.0,0
2021,4,20,23,16.38,0.0,0
2021,4,21,0,15.89,0.0,0
2021,4,21,1,16.81,0.0,0
2021,4,21,2,16.53,0.0,0
2021,4,21,3,17.56,0.0,0
2021,4,21,4,18.36,0.0,0
2021,4,21,5,19.76,0.0,0
2021,4,21,6,16.46,0.0,0
2021,4,21,7,15.91,0.0,0
2021,4,21,8,16.83,0.0,0
2021,4,21,9,16.44,0.0,0
2021,4,21,10,17.47,0.0,0
2021,4,21,11,18.23,0.0,0
2021,4,21,12,19.6,0.0,0
2021,4,21,13,19.69,0.0,0
2021,4,21,14,19.59,0.0,0
2021,4,21,15,19.57,0.0,0
2021,4,21,16,19.59,0.0,0
2021,4,21,17,19.59,0.0,0
2021,4,21,18,19.6,0.0,0
2021,4,21,19,19.66,0.0,0
2021,4,21,20,19.66,0.0,0
2021,4,21,21,19.68,0.0,0
2021,4,21,22,19.59,0.0,0
2021,4,21,23,19.68,0.0,0
2021,4,22,0,19.67,0.0,0
2021,4,22,1,19.72,0.0,0
2021,4,22,2,19.72,0.0,0
2021,4,22,3,19.71,0.0,0
2021,4,22,4,19.69,0.0,0
2021,4,22,5,19.8,0.0,0
2021,4,22,6,19.71,0.0,0
2021,4,22,7,19.73,0.0,0
2021,4,22,8,18.21,0.0,0
2021,4,22,9,19.33,0.0,0
2021,4,22,10,20.04,0.0,0
2021,4,22,11,20.2,0.0,0
2021,4,22,12,21.42,0.0,0
2021,4,22,13,23.34,0.0,0
2021,4,22,14,26.15,0.0,0
2021,4,22,15,29.93,0.0,0
2021,4,22,16,32.43,0.0,0
2021,4,22,17,34.85,0.0,0
2021,4,22,18,36.47,0.0,0
2021,4,22,19,38.11,0.0,0
2021,4,22,20,43.0,0.0,0
2021,4,22,21,52.9,0.0,0
2021,4,22,22,61.93,0.0,0
2021,4,22,23,67.81,0.0,0
2021,4,23,0,64.49,0.0,0
2021,4,23,1,69.45,0.0,0
2021,4,23,2,61.82,0.0,0
2021,4,23,3,62.57,0.0,0
2021,4,23,4,62.55,0.0,0
2021,4,23,5,55.67,0.0,0
2021,4,23,6,50.63,0.0,0
2021,4,23,7,45.64,0.0,0
2021,4,23,8,48.1,0.0,0
2021,4,23,9,46.0,0.0,0
2021,4,23,10,43.92,0.0,0
2021,4,23,11,45.73,0.0,0
2021,4,23,12,45.45,0.0,0
2021,4,23,13,41.42,0.0,0
2021,4,23,14,36.65,0.0,0
2021,4,23,15,32.7,0.0,0
2021,4,23,16,27.73,0.0,0
2021,4,23,17,24.71,0.0,0
2021,4,23,18,28.15,0.0,0
2021,4,23,19,27.33,0.0,0
2021,4,23,20,29.01,0.0,0
2021,4,23,21,31.0,0.0,0
2021,4,23,22,32.17,0.0,0
2021,4,23,23,33.78,0.0,0
2021,4,24,0,31.97,0.0,0
2021,4,24,1,28.64,0.0,0
2021,4,24,2,23.89,0.0,0
2021,4,24,3,19.58,0.0,0
2021,4,24,4,20.19,0.0,0
2021,4,24,5,20.67,0.0,0
2021,4,24,6,21.23,0.0,0
2021,4,24,7,21.34,0.0,0
2021,4,24,8,22.62,0.0,0
2021,4,24,9,23.61,0.0,0
2021,4,24,10,24.75,0.0,0
2021,4,24,11,25.14,0.0,0
2021,4,24,12,25.28,0.0,0
2021,4,24,13,27.11,0.0,0
2021,4,24,14,30.06,0.0,0
2021,4,24,15,31.5,0.0,0
2021,4,24,16,31.68,0.0,0
2021,4,24,17,32.36,0.0,0
2021,4,24,18,33.55,0.0,0
2021,4,24,19,33.14,0.0,0
2021,4,24,20,32.84,0.0,0
2021,4,24,21,31.46,0.0,0
2021,4,24,22,30.89,0.0,0
2021,4,24,23,29.13,0.0,0
2021,4,25,0,27.8,0.0,0
2021,4,25,1,26.97,0.0,0
2021,4,25,2,23.58,0.0,0
2021,4,25,3,20.33,0.0,0
2021,4,25,4,16.54,0.0,0
2021,4,25,5,15.7,0.0,0
2021,4,25,6,16.29,0.0,0
2021,4,25,7,16.42,0.0,0
2021,4,25,8,14.86,0.0,0
2021,4,25,9,14.6,0.0,0
2021,4,25,10,14.69,0.0,0
2021,4,25,11,15.28,0.0,0
2021,4,25,12,15.35,0.0,0
2021,4,25,13,16.4,0.0,0
2021,4,25,14,17.92,0.0,0
2021,4,25,15,20.37,0.0,0
2021,4,25,16,21.88,0.0,0
2021,4,25,17,23.21,0.0,0
2021,4,25,18,23.54,0.0,0
2021,4,25,19,23.87,0.0,0
2021,4,25,20,24.59,0.0,0
2021,4,25,21,25.38,0.0,0
2021,4,25,22,25.11,0.0,0
2021,4,25,23,26.0,0.0,0
2021,4,26,0,24.42,0.0,0
2021,4,26,1,20.25,0.0,0
2021,4,26,2,16.31,0.0,0
2021,4,26,3,14.62,0.0,0
2021,4,26,4,15.66,0.0,0
2021,4,26,5,15.77,0.0,0
2021,4,26,6,18.09,0.0,0
2021,4,26,7,18.2,0.0,0
2021,4,26,8,18.32,0.0,0
2021,4,26,9,17.2,0.0,0
2021,4,26,10,16.13,0.0,0
2021,4,26,11,15.31,0.0,0
2021,4,26,12,15.36,0.0,0
2021,4,26,13,15.23,0.0,0
2021,4,26,14,15.2,0.0,0
2021,4,26,15,13.45,0.0,0
2021,4,26,16,13.2,0.0,0
2021,4,26,17,13.1,0.0,0
2021,4,26,18,13.5,0.0,0
2021,4,26,19,13.34,0.0,0
2021,4,26,20,14.53,0.0,0
2021,4,26,21,15.14,0.0,0
2021,4,26,22,15.44,0.0,0
2021,4,26,23,15.98,0.0,0
2021,4,27,0,15.53,0.0,0
2021,4,27,1,18.42,0.0,0
2021,4,27,2,20.36,0.0,0
2021,4,27,3,23.34,0.0,0
2021,4,27,4,25.78,0.0,0
2021,4,27,5,26.61,0.0,0
2021,4,27,6,28.04,0.0,0
2021,4,27,7,30.85,0.0,0
2021,4,27,8,32.79,0.0,0
2021,4,27,9,34.52,0.0,0
2021,4,27,10,37.62,0.0,0
2021,4,27,11,39.98,0.0,0
2021,4,27,12,41.57,0.0,0
2021,4,27,13,44.82,0.0,0
2021,4,27,14,40.27,0.0,0
2021,4,27,15,40.07,0.0,0
2021,4,27,16,39.92,0.0,0
2021,4,27,17,42.62,0.0,0
2021,4,27,18,43.61,0.0,0
2021,4,27,19,45.69,0.0,0
2021,4,27,20,45.76,0.0,0
2021,4,27,21,46.63,0.0,0
2021,4,27,22,55.32,0.0,0
2021,4,27,23,59.39,0.0,0
2021,4,28,0,39.82,0.0,0
2021,4,28,1,41.5,0.0,0
2021,4,28,2,47.38,0.0,0
2021,4,28,3,49.88,0.0,0
2021,4,28,4,49.35,0.01,0
2021,4,28,5,48.23,0.0,0
2021,4,28,6,44.02,0.0,0
2021,4,28,7,45.45,0.0,0
2021,4,28,8,43.54,0.0,0
2021,4,28,9,44.11,0.0,0
2021,4,28,10,46.34,0.0,0
2021,4,28,11,46.3,0.0,0
2021,4,28,12,45.77,0.0,0
2021,4,28,13,41.44,0.0,0
2021,4,28,14,41.48,0.0,0
2021,4,28,15,39.04,0.0,0
2021,4,28,16,45.21,0.0,0
2021,4,28,17,45.22,0.0,0
2021,4,28,18,47.93,0.0,0
2021,4,28,19,55.37,0.0,0
2021,4,28,20,57.72,0.0,0
2021,4,28,21,65.86,0.0,0
2021,4,28,22,72.36,0.0,0
2021,4,28,23,78.94,0.0,0
2021,4,29,0,88.76,0.0,0
2021,4,29,1,93.12,0.0,0
2021,4,29,2,78.98,0.0,0
2021,4,29,3,60.12,0.0,0
2021,4,29,4,45.64,0.0,0
2021,4,29,5,39.42,0.0,0
2021,4,29,6,35.56,0.0,0
2021,4,29,7,32.04,0.0,0
2021,4,29,8,28.41,0.0,0
2021,4,29,9,25.61,0.0,0
2021,4,29,10,26.37,0.0,0
2021,4,29,11,27.87,0.0,0
2021,4,29,12,29.16,0.0,0
2021,4,29,13,30.8,0.0,0
2021,4,29,14,33.66,0.0,0
2021,4,29,15,33.52,0.0,0
2021,4,29,16,32.63,0.0,0
2021,4,29,17,31.68,0.0,0
2021,4,29,19,28.69,0.0,0
2021,4,29,20,26.1,0.0,0
2021,4,29,21,27.47,0.0,0
2021,4,29,22,26.84,0.0,0
2021,4,29,23,26.55,0.0,0
2021,4,30,0,27.81,0.0,0
2021,4,30,1,29.99,0.0,0
2021,4,30,2,31.01,0.0,0
2021,4,30,3,31.38,0.0,0
2021,4,30,4,31.12,0.0,0
2021,4,30,5,31.16,0.0,0
2021,4,30,6,32.8,0.0,0
2021,4,30,7,34.58,0.0,0
2021,4,30,8,34.05,0.0,0
2021,4,30,9,33.47,0.0,0
2021,4,30,10,31.97,0.0,0
2021,4,30,11,31.47,0.0,0
2021,4,30,12,29.65,0.0,0
2021,4,30,13,28.74,0.0,0
2021,4,30,14,28.19,0.0,0
2021,4,30,15,28.81,0.0,0
2021,4,30,16,27.78,0.0,0
2021,4,30,17,24.35,0.0,0
2021,4,30,18,22.34,0.0,0
2021,4,30,19,22.25,0.0,0
2021,4,30,20,22.56,0.0,0
2021,4,30,21,22.2,0.0,0
2021,4,30,22,22.82,0.0,0
2021,4,30,23,24.18,0.0,0
2021,5,1,0,27.6,0.0,0
2021,5,1,1,31.15,0.0,0
2021,5,1,2,31.69,0.0,0
2021,5,1,3,30.43,0.0,0
2021,5,1,4,26.02,0.0,0
2021,5,1,5,23.36,0.0,0
2021,5,1,6,22.19,0.0,0
2021,5,1,7,19.98,0.0,0
2021,5,1,8,17.97,0.0,0
2021,5,1,9,16.34,0.0,0
2021,5,1,10,17.58,0.0,0
2021,5,1,11,17.72,0.0,0
2021,5,1,12,17.58,0.0,0
2021,5,1,13,17.88,0.0,0
2021,5,1,14,17.82,0.0,0
2021,5,1,15,17.83,0.0,0
2021,5,1,16,16.69,0.0,0
2021,5,1,17,17.76,0.0,0
2021,5,1,18,17.85,0.0,0
2021,5,1,19,17.45,0.0,0
2021,5,1,21,20.1,0.0,0
2021,5,1,22,21.28,0.0,0
2021,5,1,23,22.7,0.0,0
2021,5,2,0,23.76,0.0,0
2021,5,2,1,22.25,0.0,0
2021,5,2,2,18.91,0.0,0
2021,5,2,3,16.87,0.0,0
2021,5,2,4,14.39,0.0,0
2021,5,2,5,14.01,0.0,0
2021,5,2,6,13.56,0.0,0
2021,5,2,7,14.71,0.0,0
2021,5,2,8,14.94,0.0,0
2021,5,2,9,14.19,0.0,0
2021,5,2,10,13.67,0.0,0
2021,5,2,11,14.84,0.0,0
2021,5,2,12,15.57,0.0,0
2021,5,2,13,16.71,0.0,0
2021,5,2,14,17.81,0.0,0
2021,5,2,15,17.17,0.0,0
2021,5,2,16,16.89,0.0,0
2021,5,2,17,17.31,0.0,0
2021,5,2,18,16.86,0.0,0
2021,5,2,19,18.35,0.0,0
2021,5,2,20,17.68,0.0,0
2021,5,2,21,17.21,0.0,0
2021,5,2,22,16.42,0.0,0
2021,5,2,23,15.31,0.0,0
2021,5,3,0,15.07,0.0,0
2021,5,3,1,15.74,0.0,0
2021,5,3,2,15.82,0.0,0
2021,5,3,4,17.28,0.0,0
2021,5,3,5,19.21,0.0,0
2021,5,3,6,18.5,0.0,0
2021,5,3,7,19.62,0.0,0
2021,5,3,8,19.51,0.0,0
2021,5,3,9,19.98,0.0,0
2021,5,3,10,20.24,0.0,0
2021,5,3,11,19.67,0.0,0
2021,5,3,12,18.83,0.0,0
2021,5,3,13,18.85,0.0,0
2021,5,3,14,18.13,0.0,0
2021,5,3,15,18.8,0.0,0
2021,5,3,16,16.46,0.0,0
2021,5,3,17,17.22,0.0,0
2021,5,3,18,16.33,0.0,0
2021,5,3,20,16.96,0.0,0
2021,5,3,21,15.55,0.0,0
2021,5,3,22,14.5,0.0,0
2021,5,4,0,13.96,0.0,0
2021,5,4,1,13.66,0.0,0
2021,5,4,2,14.16,0.0,0
2021,5,4,3,16.49,0.0,0
2021,5,4,4,18.03,0.0,0
2021,5,4,5,18.96,0.0,0
2021,5,4,6,17.88,0.0,0
2021,5,4,7,17.13,0.0,0
2021,5,4,9,17.36,0.0,0
2021,5,4,10,16.86,0.0,0
2021,5,4,12,16.08,0.0,0
2021,5,4,13,19.69,0.0,0
2021,5,4,15,24.94,0.0,0
2021,5,4,16,29.04,0.0,0
2021,5,4,17,33.07,0.0,0
2021,5,4,19,36.42,0.0,0
2021,5,4,20,47.03,0.0,0
2021,5,4,21,50.52,0.0,0
2021,5,4,22,54.68,0.0,0
2021,5,4,23,59.02,0.0,0
2021,5,5,0,63.43,0.0,0
2021,5,5,1,68.08,0.0,0
2021,5,5,2,67.19,0.0,0
2021,5,5,3,58.37,0.0,0
2021,5,5,4,53.23,0.0,0
2021,5,5,5,47.43,0.0,0
2021,5,5,6,42.99,0.0,0
2021,5,5,7,39.12,0.0,0
2021,5,5,8,38.67,0.0,0
2021,5,5,9,39.39,0.0,0
2021,5,5,10,37.79,0.0,0
2021,5,5,11,38.58,0.0,0
2021,5,5,12,36.05,0.0,0
2021,5,5,13,32.14,0.0,0
2021,5,5,15,25.87,0.0,0
2021,5,5,17,18.07,0.0,0
2021,5,5,18,16.62,0.0,0
2021,5,5,19,16.23,0.0,0
2021,5,5,22,14.31,0.0,0
2021,5,5,23,14.57,0.0,0
2021,5,6,0,15.72,0.0,0
2021,5,6,2,15.22,0.0,0
2021,5,6,3,15.19,0.0,0
2021,5,6,4,16.61,0.0,0
2021,5,6,5,15.61,0.0,0
2021,5,6,6,16.65,0.0,0
2021,5,6,7,17.19,0.0,0
2021,5,6,8,19.29,0.0,0
2021,5,6,9,20.43,0.0,0
2021,5,6,10,21.02,0.0,0
2021,5,6,12,23.34,0.0,0
2021,5,6,13,24.51,0.0,0
2021,5,6,15,26.74,0.0,0
2021,5,6,16,26.38,0.0,0
2021,5,6,17,27.65,0.0,0
2021,5,6,18,31.67,0.0,0
2021,5,6,20,32.46,0.0,0
2021,5,6,22,35.9,0.0,0
2021,5,6,23,37.02,0.0,0
2021,5,7,0,41.78,0.0,0
2021,5,7,1,47.79,0.0,0
2021,5,7,2,42.41,0.0,0
2021,5,7,3,33.42,0.0,0
2021,5,7,4,31.27,0.0,0
2021,5,7,5,35.13,0.0,0
2021,5,7,6,35.21,0.0,0
2021,5,7,7,34.19,0.0,0
2021,5,7,8,37.76,0.0,0
2021,5,7,9,43.88,0.0,0
2021,5,7,10,50.75,0.0,0
2021,5,7,12,78.15,0.0,0
2021,5,7,13,86.29,0.0,0
2021,5,7,14,81.79,0.0,0
2021,5,7,15,77.75,0.0,0
2021,5,7,18,73.53,0.0,0
2021,5,7,21,61.98,0.0,0
2021,5,7,22,61.54,0.0,0
2021,5,7,23,62.87,0.0,0
2021,5,8,0,65.03,0.0,0
2021,5,8,1,66.46,0.0,0
2021,5,8,2,63.88,0.0,0
2021,5,8,3,63.19,0.0,0
2021,5,8,4,63.75,0.0,0
2021,5,8,8,51.23,0.0,0
2021,5,8,9,49.9,0.0,0
2021,5,8,10,52.48,0.0,0
2021,5,8,11,51.87,0.0,0
2021,5,8,12,47.88,0.0,0
2021,5,8,14,55.08,0.0,0
2021,5,8,15,58.87,0.0,0
2021,5,8,17,59.49,0.0,0
2021,5,8,19,59.6,0.0,0
2021,5,8,20,59.23,0.0,0
2021,5,8,21,56.14,0.0,0
2021,5,8,22,55.86,0.0,0
2021,5,8,23,56.53,0.0,0
2021,5,9,0,59.74,0.0,0
2021,5,9,1,62.99,0.0,0
2021,5,9,2,62.97,0.0,0
2021,5,9,3,62.76,0.0,0
2021,5,9,4,59.96,0.0,0
2021,5,9,5,54.5,0.0,0
2021,5,9,6,49.49,0.0,0
2021,5,9,7,47.09,0.0,0
2021,5,9,8,41.89,0.0,0
2021,5,9,9,38.84,0.0,0
2021,5,9,10,35.88,0.0,0
2021,5,9,11,35.01,0.0,0
2021,5,9,12,34.63,0.0,0
